Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,52446895080.014999,54865047280.858101,62806671365.486198,69823803147.827393,72398516660.3591,76498112798.984299,86347073629.145798,94087679613.270996,101450410311.858,111299953518.64799,123631009959.8,139043000711.93201,160225188649.867,202171989671.76999,266945338396.272,312453284520.90997,353105737480.14203,384495296288.10901,442468530928.77502,523643874274.94702,632866826000.172,740656506355.91199,683270258660.93103,573060501977.77405,603503489268.80896,617083424175.021,598082762332.02795,633454479627.30896,716133064266.90698,843649449809.58801,941929520079.88501,1154767597751.4299,1023080892326.3101,1212055012116.03,1401033633900.22,1497323587628.8301,1630610316030.8601,1792198733355.3301,1800531811879.8301,1593657027331.77,1798300369038.6001,1764672893086.97,1711280764409.0701,1713929857270.2,1953987429192.1599,2376142630286.5,2790111690895.8599,3298169833828.9102,3836471612517.3701,3600734480045.9399,4481072174864.0703,5054640853840.3398,5075675863878.2305,5196506873413.5596,5356666312204.1104,4387475711763.7402,4284868016349.4302,4744004226809.1602
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,1757142805.7142899,2366666615.5555601,1776842041.0526299,1087273103.6963899,598961269.29787898,714046821.09379697,865559856.16390002,1028087972.31085,1127806944.6151299,1327748654.6596899,1543606345.1168399,1763536304.5396399,1873671550.34636,1747011857.3310699,1280177838.7190499,1454430642.4918301,1731198022.4549401,1768619058.3464701,1758176653.0774601,2023324407.30316,2366398119.8821001,2735558726.2562499,3452882514.0016599,4222962987.53859,5443915120.5079498,5832915387.0890799,7127792629.5829401,8749241114.1891308,10191350119.680799,11942230508.334,13268458231.9284,14390391264.2607,15805707154.232901,16853087485.4118
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313540067.9324598,2717998687.7100201,2838485353.9618702,4690415092.5366297,5843579160.9012203,7941744492.1211004,9599127049.9375,11718795528.4939,13690217333.269699,15751867489.444599,17247179005.5219,17391056369.226501,17260364842.454399,17649751243.781101,19152238805.9702,20082918739.635201,21145518599.867298,21489962079.602001,22048664306.202301,24873482491.674999,29227542759.602001,35477299023.8806,38419626605.3731,40075674163.250397,44047334183.8806,46471385850.1493,48524603055.257004,49910270062.155899,51483909754.892197,53576985686.699799
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874000000,906000000,927000000,748000000,897000000,949000000,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2721000000,3067000000,3144000000,3177000000,3277826000,3285455000
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28901836158.192101,31995012468.8279,33881392045.454498,30657030223.390301,28607921928.817501,25544128198.995499,27884615384.615398,30698633109.1343,27249786142.001701,35976714100.905602,38270206950.410004,34110064452.1567,20481889763.779499,26265625000,33122307692.307701,47334148578.416397,54961936662.606598,67516236337.715797,87140405361.229202,63028320702.034302,74773444900.536804,34699395523.6073,81873662518.823807,65502870173.783096,41142722414.335098,27842131486.405399,26221660076.222599,38107728082.581703
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,92235119.814814806,107416568.555556,130023807.666667,154147520.25925899,177093396.444444,192709386.18518499,207636236.703704,228666822.518518,253454943.33333299,302260088.59259301,334513063.25925899,382204575.96296299,433543603.18518502,515979396.77777803,546737185.18518496,600415259.25925899,610807444.44444394,637125444.44444394,680819925.92592597,704507111.11111104,720580740.74074101,783467703.703704,823515296.296296,833537296.296296,798099555.55555606,804316259.25925899,882991000,953734555.55555499,1015605740.7407399,1133882148.14815,1277201407.4074099,1282126185.18519,1262872666.6666701,1382054666.6666701,1438006888.88889,1436447074.07407,1469795740.7407401,1516576962.96296,1622436703.7037001,1635675296.2962999,1737504296.2962999
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,81504629943.476196,86294952081.491592,98720287032.608597,99635182124.837097,111039909117.77,118386354098.272,129857728265.605,133309230576.94701,143632641624.99701,160864901351.064,175118464919.72699,195680465639.66599,219832032070.40399,287871396224.28601,374062339261.11798,391687157490.10901,435138202958.82703,478230341964.14398,542931188760.177,647277990486.02197,779551704338.53406,898923261554.06201,838681688542.86304,739436238446.21594,746674414581.94702,769088447788.50098,774735553228.75403,817907630250.15198,922128042002.80603,1006652994849.78,1178575134273.9199,1449734171866.96,1370353692445.8799,1575935749665.1299,1800721506272.8799,1920186460221.25,2077833021781.0701,2277920574126.6802,2298573973980.8999,2073874335108.8201,2287586779028.2202,2238146730185.71,2008216155879,2051742392364.8799,2364523927294.5898,2858804693534.9199,3350524323512.75,3947715657252.1499,4588223610982,4312103234408.21,5347330835424.5098,6080907926035.5498,6143787788477.46,6295129135694.0703,6417071118037.9297,5516998478056.2803,5381030431192.4697,5974236160003.79
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,115270937292.714,116595810161.37,116017486623.80299,108989294837.25,108550368423.37399,121368180709.006,132019993891.689,144382894258.099,149215124820.517,152801821168.61801,159605165175.418,161307173751.46399,146331700713.11301,145885065019.474,135611440805.774,154720888836.78799,170179330377.72501,179749351068.08701,180850313702.05701,182824808408.08301,207279093722.30301,197430015677.245,214546117753.67599,243706903706.81699,280096648053.52802,332153320786.48602,390809018246.76398,467818007387.73102,580708652613.54395,582489617337.56897,667272769017.93103,770556184649.93506,823708788408.37903,893031958794.45105,969740498182.02502,959826978203.38599,961386046559.40601,1074101627590.25
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,99698922878.485504,104146269219.19501,100577474288.991,94551021904.443497,95930565546.992798,102255348419.379,103045999128.46001,109382693363.442,107931988790.92799,118048106032.13699,121962266874.088,110768581664.15199,109335750965.291,90069722324.845596,102500436541.655,116148880647.478,120803971467.136,122529466153.838,124560283701.069,145192911841.72699,137125343089.37,145276705961.573,158235945170.66299,181360640651.61401,209529489461.92001,236192338379.724,282491500147.625,342247441088.729,360543268455.70099,392927956726.57098,445371538523.617,482122048852.91901,528951381747.87,566457893204.46802,556848371132.13904,538609463028.729,575398243890.91504
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,90098330.665447101,104888628.17194401,124941925.010473,165930611.72901899,193983720.461869,246387479.17715901,272493879.020643,303496276.26378202,436918176.73378098,503180669.994587,534701915.61735398,511658690.56104302,522090331.47810698,524034109.85660499,502617355.40707302,529078995.56387597,779365167.60242403,1052843347.63948,1161757671.01756,1120000916.92646,1421466239.56234,1484152022.3152001,1631197909.2590001,1673104493.77369,1948118227.68151,2428461395.3488402,2504033252.4271798,2298410390.6842098,2479721340.8745999,2664026095.0605798,2483953102.7948799,2491822706.8025599,2688630822.53304,3070691319.52179,3454362685.96703,3659251525.8593001,4000239272.6112599,4601299566.81106,5081432924.0143995,4504549214.2266302,5082366478.0899401,5739977477.4774799,5456009384.6646099,6391735893.8396797,6657170923.37918,6268391521.19701,6214633651.3091097
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1409873949.5798299,1444327731.0924399,1434156378.6008201,1240672268.9075601,1309747899.1596601,1698319327.7310901,1751470588.2352901,1859465020.5761299,1801344537.81513,1965546218.48739,2296470588.2352901,2369308600.3372698,2553936348.40871,2875625000,3574586466.16541,3791298145.5064201,3591319857.3127198,4104509582.8635898,2733183856.5022402,3364611432.2414899,4024621899.57653,4415844155.8441601,4768765016.81884,5167913302.16745,6043474842.7672901,5978460972.0176697,6405210563.8829403,6682167119.5652199,6978371581.2637501,6987267683.7725401,8032551173.24014,9000362581.5808601,9703011635.8658504,10338679635.7616,11717604208.8223,13029697560.975599,13897738375.2488,15091913883.709101,15794972847.168301,15656327859.569599,16330814179.976601,15749753804.8344,16536535647.083401,18881765437.215099,20662525941.298599,24405791044.7761,28279814924.591801,32350248410.821602,40713812309.731598,42066217871.534897,56725749222.043503,65292753005.747498,68434409314.841003,74317806538.378906,79356449840.888107,80604080688.796097,81787420023.358002,87357205923.123795
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,130966094731.74001,118427806417.70799,126342732046.743,135502618240.879,150763743519.46301,167256810109.146,173531487906.73599,184106560003.27499,219603515661.33301,280580906177.86902,309920192135.16901,334684393916.47498,383601711034.586,430012154000.35303,489873406899.63898,608728965255.16003,758976967622.19495,753807619352.46204,702753201164.88696,681607741454.61694,719520177546.34998,742374555700.526,805210001119.52502,837649337010.70496,843317378038.005,905268417634.45996,864034237079.45398,900511326435.12,904362393413.24194,990004633041.37805,1110269244490.8401,1215859582996.3701,1255276536387.71,1133473971331.3301,1231387904686.2,1294567364808.3799,1311328089265.6201,1415116980456.8799,1624250352728.79,1864556239738.5801,2163693745154.4099,2594212008980.46,3188190114093.7598,3584986179582.04,3659297579280.4399,4486999779580.2402,5091371380482.7002,5340630487957.6201,5578944490194.6104,5874696383767.0703,5834879339132.9199,6054671000959.6104,6516981067473.9902
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,293010936321.73499,282109473150.047,294325043400.76099,327804064535.43597,357686289530.76099,393979744008.40802,409028134962.323,426940450050.18799,450380892810.448,501066053279.03003,553233226049.43298,597649984019.02502,671290705056.84802,838041464306.46399,1064589272539.61,1211829579877.3601,1317900982128.6399,1483320652262.73,1614544763588.9399,1920433322377.6399,2260772296107.0698,2562666258525.3101,2526519173726.2202,2413478982203.2598,2482503724235.5098,2608776556069.27,2680890603619.52,2750625806854.5801,2952585146614.3101,3192201001062.98,3546525739404.0601,3737960761228.04,3652864119810.2598,3889484134793.5698,4209323274276.21,4737807131847.5498,5185211073092.6104,5484731061466.2695,5309676882839.3701,5189124265818.9404,5689062395309.29,5774724171166.4697,6071503122352.54,6824544584777.6904,8089989888247.5996,9649641944891.3809,11487611177980.199,14243798904699.5,17088279967275.801,16703505487332.1,20251031074492,23912927039398.398,25539078386943.398,27101109201862.5,28155302345846.398,26611543367675.5,26726016966212.301,29284368455898.699
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,34579308.413831703,35699286.014279701,41859162.816743702,47039059.218815602,51938961.220775597,54878902.421951599,56698866.0226795,59260814.783704303,61444771.104577899,65966680.666386701,68738625.227495506,76482102.908277407,80915831.924027607,121181556.19596501,150846210.44885901,149560513.860717,147654093.836247,193307267.70929199,266559337.626495,290142517.81472701,431561376.47663099,434188034.188034,348746822.61926699,386699308.85916901,333158476.24212003,268626912.54991698,318862888.40262598,402774852.65225899,470389179.678909,495404888.09242398,596415104.54914403,704329192.77152097,831033941.09396899,835592802.27683103,878250450.60268104,1001889856.91048,946123275.88212001,997996028.64583302,928458205.95843196,912771290.61298001,887295267.87515497,825706961.23868895,775780697.67662501,1157832934.55127,1511236655.5204699,1682350934.85132,1800105589.6034901,1716262756.86956,1758534997.5227101,1773199526.3908801,2361613522.4601402,2787951879.2323599,2678475775.1494999,2526009059.18717,2614566294.1946201,2510312804.7673702,2323419619.1784,2578265358.3038602
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,170999433999.798,157909270017.271,165685593581.16599,179576162255.862,198111841132.21399,220979972980.80399,245380893592.32101,247932364060.65399,253186897677.60501,282968446066.50403,321413183832.96698,357892404453.02399,410717810061.25403,521754145532.00897,614430088197.55701,675151809316.56995,736645433473.30896,855017103254.14001,890892883113.71594,1064492664034.12,1206713774081.98,1279217450673.29,1308849132092.8501,1209642646423.53,1273605768608.8601,1361364408694.8201,1447823722818.28,1526145854775.95,1681176909653.98,1905096055377.1599,2033209502650.8799,2237861809949.4702,2089328444640.97,2167690349981.46,2469365342801.4902,3017385889329.3599,3326665516668.4199,3482627635494.3901,3352826270014.4102,3097645702274.79,3402236664361.0498,3516363386410.4102,3724683156437.5698,4246875060114.8999,5105490747712.9199,6162354673016,7437355839992.8096,9371248064395.6699,11650660466037,11263773382286.1,13513137975049.5,16479031277006,17632220035281.898,19014006861887.301,19703591274717.602,18464370139344.699,18471547018952.699,20463581135531.199
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7870782260.5169802,8385109020.2848501,10120274492.8787,11240360897.712601,10972878636.1675,11539211480.362499,12252498921.0186,14278357283.741899,18802576988.155701,22649930576.254299,26125575942.281399,30216060233.4044,39738180076.628304,47850551148.836502,37440673477.898201,37120517693.862198,43476873412.803001,42848195256.214203,46417340374.520302,48516371720.834602,41508609232.777802,42773029835.322197,47168303744.132896
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,703925705.942958,704145671.35021305,741509480.79628396,791140595.77275503,903158753.94362199,921600736.30402601,968440149.47095096,974721762.53532696,1066447130.82052,1234878980.5020001,1509155062.5252099,1572310771.77053,1968733021.7212,2701874663.6307201,3295861019.05551,3233431611.27564,3544268025.0783701,3922895891.9527302,4884869091.8406601,5711457760.0440302,6232005655.9525499,5231808670.1434202,4764549532.0501499,4683697830.3747501,4594891580.5640898,4738559684.7611904,6921264132.2015495,8614215559.1572094,9750161053.2089996,10391504709.2547,13229247947.851299,14321878795.038401,16065740777.9172,16486900186.5672,18325791415.481098,21588170498.084301,21776609771.987,19731912494.361698,20209122027.1171,22235929043.255901,21263514833.241199,21272418791.946301,23616328816.111401,29557325056.433399,34685281847.529198,37347394602.6614,42414308116.923897,50888134410.073898,55849686538.743202,51370543206.446198,53212476812.2957,60004630234.413498,56677961787.071701,61739352212.304901,66327344188.889,57784495265.437798,58631324559.448402,62404461274.663597
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5788368511.1237898,5970044665.6457396,6525676264.21486,7174985106.6364803,7533187605.0924797,7937758980.3012695,8350252966.1965504,9546441564.3474293,11748433157.053301,14373269155.7174,16922504044.804001,21447021570.102798,30901399261.387001,35596016664.2304,26169854045.037498,23757368290.095501,28223552824.750801,28119996053.251099,30254677296.918098,31335013751.5424,26972863393.638401,27571513793.398399,30264454641.8004
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,1130457130.00739,1121486562.52512,1292281653.6824601,1348827324.0986099,1517496131.38322,1941246972.45874,2269233639.2806501,2683254708.1741099,3220920084.7774601,3735117374.4112501,4879018601.9091101,5625533410.3117599,6265844252.1010504,6996034036.9989204,7122539666.59972,7211264780.0082798,6742367273.2741804,6490571703.8501501,6720492405.8361101,6811227982.8219299,7322677820.1010799,8195033162.1203804,10585624890.9277,12092222041.9168,14789661809.183399,18340447242.997101,20917444919.6394,21475520709.3922,28123640998.7253,36709860068.344498,43031577366.425102,51552075901.518303,55347998647.819603,45361678146.524696,45310877912.721497,50361201096.4366
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2037150716.3323801,2025689536.6070499,2379606422.2902899,2657247327.3392,2798339768.7975502,2948325264.30195,2876395613.0817099,3046339294.5361099,3271415867.9972301,3651615453.0184798,3956328426.0448599,4356633663.3663397,5074117544.7748203,6242177798.3393803,7675408485.5142097,8984824182.6033306,9584323309.1213608,11049896742.388901,13236854105.1672,15912133569.2852,21728770055.377701,17788171722.444599,17692341358.127201,16251460689.325399,14824728528.4604,14991283215.740801,19462175321.822399,21765261041.726501,25705296183.5037,26314220188.0257,30180108561.9305,32285388165.2999,33711069430.779999,31655473663.834801,35604137422.579597,39030285468.384102,43161452678.438301,39147844526.083801,41806219378.618103,41632027599.853104,38857251336.344803,39459581217.3759,42236836820.615196,52064058833.9739,59626020162.381599,62343022650.874199,68640825480.922302,79041294874.455307,92507257783.569702,92897320375.817596,93216746661.597702,101370474295.10899,98266306615.363205,106825649872.108,110081248587.369,101179808076.36,103345296966.60699,109708728848.535
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,293073868.02322102,327651487.96275699,402460333.23763698,523552815.11912698,563939670.70441902,711922994.22554505,735339911.93506503,811250927.38899803,1000535735.3875099,1209898293.4637201,1378130995.6591301,1205166025.5159199,1143229071.7794299,1092551781.0148599,1037314956.2508301,1082851076.52158,1515209588.2377999,1839095595.2565501,2000674667.0826099,2010116851.2028401,2481316053.8531599,2480497538.5479398,2737067001.7593799,2574440022.97964,2720297793.2866201,3130270895.13587,3137848801.0360599,2840182220.9911699,2934578821.1093798,2906009307.6651001,2647883815.5796599,2671401061.2880402,2905973042.8794699,3588988573.6159501,4110348475.5359402,4202979654.7778902,4582988332.7060604,5867916780.7281704,6476490405.74191,5451653237.0102797,5362649006.6225204,6080344731.7208796,5743029680.07195,6553372278.2793398,7060236168.2367001,6258178995.2312298,6468252212.3893805
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752979926.4148901,1695122173.9130399,1930081168.8311701,1698717504.6554899,1170782957.3744299,1288429391.79951,1480673594.05602,1661818168.4226,1980901553.51226,2598231467.4367099,2988338439.3155298,3408272498.11516,4401154128.1229696,6054806100.8467999,5439422031.3962698,5811604051.96737,7015206498.2195501,7284686576.2834997,7985387151.6191597,7983241044.20189,6512885830.4328203,6795731286.2004204,8128493432.0774097
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,673081724.07632196,699161943.85710299,739286906.85155296,759345862.971331,802482182.92419195,833563472.16235197,900264583.688205,956436931.14234698,1031669636.36116,1056391054.5386,1111859569.7715001,1199507629.9917901,1341590681.5851099,1653062347.36254,1917508190.04689,2283049233.28758,2181844193.9253998,2358930406.4289598,2669755115.5056901,3463565881.42486,4042139901.3669801,3594868208.4188499,3526198070.09621,3511573991.8974199,2939485471.5009699,2857889712.4808002,3258288890.58567,2565634382.28689,2442507588.3849602,2498059014.7729502,3081479800.2876902,2653141958.5258498,3024459564.3215699,3370842210.9095502,2977040722.4705701,3159901231.9746799,3995028592.78722,3545776697.1210899,3738704467.5187802,3717515282.5331898,3877673539.0908399,4529575347.5680504,4397254607.61164,5474030080.2445097,4363934494.3740501,5039293030.8236704,5515884348.5490398,7342923489.0961599,9413002920.9700794,8550363974.7924299,8729936135.7448692,9892702357.5669098,9919780071.2876396,10601690871.761101,10673516672.666401,9744243531.2011909,10001193315.1966,11499803806.572901
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,42463576.158940397,44781456.953642398,47935843.793584399,57829787.234042503,109503546.099291,127154929.577465,141902097.902098,141268980.47722301,168610478.359909,189535398.23008901,215089005.23560199,244468292.68292701,284853358.56196803,322326642.33576602,355884383.08886999,398988954.970263,450382327.95242101,508223602.37892997,540096397.62107098,589239753.61087501,624337145.28462195,870179738.56209099,897031250,1052121054.6875,1226829562.5,1163362437.5,1575200390.625,1868383460.9375,2271646187.5,2345294875,2588176054.6875,2774351760.0328698,2886170571.6963401,3295011381.7540498,3697351596.8375301,4109424801.40835,4414055724.8026304,4865546027.0157003
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,32442790306.619999,36096901866.436996,41522062533.507599,47879003434.691101,58554375483.577797,78682336970.6008,142793531291.789,155905504430.90302,193631793901.13,224470156419.224,238473206964.10901,311592943284.99298,402329193827.44897,414910787786.10699,415729635454.81702,422854624573.67798,428854450249.21997,435949820239.53601,446746690929.89001,411013793549.04303,408459846910.24298,420714184037.591,550733429745.5,554690678046.245,603739258560.797,607974746184.78503,633818630392.83801,708750660248.72595,802384781384.09802,832732046190.84399,809444137972.69397,866935017167.89001,967036532456.88696,970621963073.45996,966819765391.87305,1089096682619,1271408318445.48,1530343281649.4099,1791177313411.26,2123619015295.1201,2647704925795.4102,2368231514846.5801,2767867932129.79,3282146389758.02,3575250438663.5898,3552739295302.5601,3567701670984.1699,3147153525197.4199,3155751031178.1602,3275662618704.4502
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,13040000000,14160000000,15200000000,16960000000,20080000000,21840000000,24320000000,26560000000,29360000000,32480000000,35520000000,39200000000,45200000000,55280000000,72000000000,88000000000,89025974025.973999,81814159292.0354,102500000000,134561403508.772,205139086956.522,263959336734.694,184609157801.418,156159198584.513,184261495828.367,195219789801.479,134550096436.744,147540738281.81699,181611549975.80399,221400669713.58899,261253582805.94501,313142768436.91998,363157598226.11401,500736065605.341,527813238126.27802,360073909243.85498,410975595310.15601,500413483109.17499,526502129378.284,600232874042.927,707906744574.64404,756706300589.79102,772106378935.37695,729336319677.44897,782240601984.76001,877476221382.10095,975387131716.08899,1052696282278.87,1109989063586.6201,900045350649.35095,1057801295584.05,1180489601957.6101,1201089987015.45,1274443084716.5701,1314563967425.24,1170564619927.6899,1077779580638.77,1150887823404.1799
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,31020000,34918000,41749000,45144000,43879000,55989000,62983000,70688000,72798000,78476000,82507000,91063000,99461000,108071000,120230000,110858000,106289100,108702100,107978900,110937700,115152100,124735100,126887600,131334600,137928600,143930000,150776500,152788700,152617500,164969100,173260300,185210500,190800800,183121300,179697900,194497900,204173430.05076101
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,277432203383.396,266404443461.92099,277057153913.245,306471824648.06799,339889098632.52698,372964617071.38098,386402322376.05298,404809934051.565,427256417418,474902524254.54602,526098416565.68597,567581858576.22095,637719654050.30505,798203533818.94995,1015397519703.29,1154174856875.0801,1258762997371.8501,1416838772803.8401,1538031540372.3701,1835944175293.52,2166948305310.75,2467329846792.54,2427166353312.7998,2317572327599.4502,2392007591288.5,2516812559704.0498,2583049852122.77,2651979784930.0898,2847787581178.1401,3088614414576.4302,3432914422091.2798,3620446079301.1099,3545658691461.7202,3783179605325.3901,4119573643189.1401,4635785574568.6201,5070019960685.9102,5364715740414.3203,5188520704777.2197,5066431943930.5,5546860568913.7803,5639556469995.75,5928400809066.75,6668362018789.9199,7910583322781.7803,9441889453410.2109,11252454763637.4,13961746765362.801,16747310117743.199,16350049303791,19856773794969.199,23462551328987.699,25052913311421.898,26571359077279.199,27591216102255.398,26060682945110.602,26189817248640.801,28708949920301.801
"Macedonia, FYR",MKD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4699646643.10954,4938775510.2040796,2436849341.9760399,2682456896.5517201,3556581986.1431899,4680078740.1574802,4651453634.0852098,3928975903.61446,3756208791.2087898,3863743409.4903302,3772851420.2476301,3709637829.9486599,4018365247.4444399,4946292774.7904596,5682719260.0762997,6258600713.8262701,6861222331.9631701,8336478142.0887203,9909548410.8274403,9401731495.71661,9407168702.4312992,10494632699.3859,9745251126.0109005,10817712138.945101,11362272837.8818,10064515432.026501,10672471860.718399,11279509013.9119
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,275494520.14199901,343771964.66216701,339913833.096246,359772363.26220697,430096738.36921602,486617332.38740498,563683660.31193995,538747268.33335602,830710615.17995405,939227993.66395998,1049838492.55759,1222702356.1094601,1595423285.64659,1759690811.6069901,1538972158.1782,1333754034.23489,1297765448.5049801,1232932008.1371901,1392195933.33971,1852163474.5466399,2090629722.6361101,2169040741.55896,2181821902.4395299,2681912030.4938402,2724131545.16958,2830673388.8242898,2818280876.0761499,2081846482.74771,2706425298.3681798,2780422212.2699499,2697105694.0795598,2920358586.7523398,3439463140.3554101,2954129565.8296499,3465305993.4778299,3889758023.73699,4703504466.5324497,5444474268.4249096,6245031690.0680799,6899799785.8441,8145694631.8835402,9750822511.4798794,10181021770.4326,10678749467.4697,12978107560.5982,12442747897.2223,13246412031.414499,14345828992.0411,13099495529.7113,14010787737.8424,15334336143.643999
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,250721821.55367801,264579879.78487799,295118249.32493198,345602025.37539297,376094108.47533101,474620439.58495998,527936988.79127502,625573345.53217399,793675169.87857902,1001300838.32335,1250242107.8796899,1243469360.5683801,1234518125,1165771369.0062499,1101828568.7680399,1117835285.50512,1435079200.34957,1751247763.4194801,2019474244.1935899,2118574772.1113601,2547163582.33149,2750041434.2629499,3021910216.7182698,2709178326.7827101,2998570146.5409498,3439931906.61479,3570271557.8847098,3705372038.7053699,3923637971.0465202,4127313818.3383598,4306192435.8220701,4331870647.7153502,4689832689.8326902,5456583589.3934202,6062780269.0583,6394851386.6434498,6757119558.3992004,7880509170.5447598,8977149553.2444706,8528202278.4106703,8741059602.6490097,9505636641.6458092,9205742001.79879,10146688738.652901,11216758081.953501,10554669617.5194,11274020600.926901,12518134319.0893
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8905066163.5864296,6477790688.2284403,6777632512.0781002,10467109977.6717,10567354056.4049,11986972418.5103,14502553709.830299,20182477480.551201,31862554101.937801,36906181380.812698,49540813342.483398,59977326085.990799,59937797559.329498,60269734044.526001,65446199787.842499,59687410896.573402,63256184700.222298,67068745521.382301
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291977926203.77502,298974603955.21503,340938000365.74402,395341663020.909,406061591751.03003,412145759200.35699,435878889858.87799,451673606823.492,467359849131.34601,453675740618.617,511776433348.42798,593117335732.06604,698623941564.98206,811618643772.43103,1003135831263.3,1235366371471.6899,1195903243760.5601,1383517142376.51,1568522348029.8,1728448949153.3899,1623681399008.02,1598388987556.7,1444184538528.5,1459009156993.8999,1440493935136.74
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984297589.35993397,1159869245.9251299,1284685050.5241301,1707710053.14938,2073234417.68066,2257174480.7859702,2721904403.4625502,3680710375.0342202,4545674527.61096,4159330369.5471001,4139192052.9801302,4538198498.7489595,4087724527.81704,4464261816.2506599,4587926230.5957298,4052913385.8267698,4374130530.9734497,4844592066.7117395
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,2310099100,2552401933.3333302,2725736633.3333302,2098734600,2186505475,2896178866.6666698,3020611600,3204461566.6666698,3576966800,2560785660,2379018326.3157902,1317611863.8497701,768401634.15457296,925817092.217484,1452165005.2384,1345719472.35883,1180934202.8380101,1124440248.9783001,1057408588.68269,1136896123.6129799,1267997934.3125,1396555719.9740901,1595297355.7834899,1992066808.0959799,2523471532.0108299,3414055566.1138,4234999823.3083901,5623216448.8685102,4583850367.88972,7189481824.0728798,10409797649.306299,12292770631.196699,12582122604.192101,12226514722.0861,11749620619.596201,11186734674.384701,11433635875.931601
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284000000,1239000000,1210000000,1061000000,990000000,938000000,939000000,795000000,799000000,733000000,751000000,782000000,845000000,931000000,1250000000,1593000000
